city1,city2,city3,mint,seasonal
PHL,FLL,MBJ,0,0
PHL,FLL,MDE,0,0
PHL,FLL,MEX,0,0
PHL,FLL,MSY,0,0
PHL,FLL,NAS,0,0
PHL,FLL,PAP,0,0
PHL,FLL,PHX,0,0
PHL,FLL,PLS,0,0
PHL,FLL,POS,0,0
PHL,FLL,PUJ,0,0
PHL,FLL,SDQ,0,0
PHL,FLL,SFO,1,0
PHL,FLL,SJO,0,0
PHL,FLL,SJU,0,0
PHL,FLL,SLC,0,0
PHL,FLL,SNU,0,0
PHL,FLL,UIO,0,0
PHX,0,BOS,0,0
PHX,0,FLL,0,0
PHX,0,JFK,0,0
PHX,BOS,ACK,0,1
PHX,BOS,AUA,1,1
PHX,BOS,BDA,0,0
PHX,BOS,BGI,1,1
PHX,BOS,BUF,0,0
PHX,BOS,BWI,0,0
PHX,BOS,CHS,0,0
PHX,BOS,CLE,0,0
PHX,BOS,CLT,0,0
PHX,BOS,DCA,0,0
PHX,BOS,DTW,0,0
PHX,BOS,EWR,0,0
PHX,BOS,FLL,0,0
PHX,BOS,HAV,0,0
PHX,BOS,IAD,0,0
PHX,BOS,JFK,0,0
PHX,BOS,LGA,0,0
PHX,BOS,PAP,0,0
PHX,BOS,PBI,0,0
PHX,BOS,PHL,0,0
PHX,BOS,PIT,0,0
PHX,BOS,POP,0,1
PHX,BOS,PUJ,0,0
PHX,BOS,RDU,0,0
PHX,BOS,RIC,0,0
PHX,BOS,ROC,0,0
PHX,BOS,SAV,0,0
PHX,BOS,SDQ,0,0
PHX,BOS,SJU,0,0
PHX,BOS,UVF,1,1
PHX,FLL,ALB,0,0
PHX,FLL,ATL,0,0
PHX,FLL,AUA,0,0
PHX,FLL,BGI,0,0
PHX,FLL,BNA,0,0
PHX,FLL,BOS,0,0
PHX,FLL,BUF,0,0
PHX,FLL,CTG,0,0
PHX,FLL,CUN,0,0
PHX,FLL,DCA,0,0
PHX,FLL,EWR,0,0
PHX,FLL,GCM,0,0
PHX,FLL,HPN,0,0
PHX,FLL,JAX,0,0
PHX,FLL,JFK,0,0
PHX,FLL,LGA,0,0
PHX,FLL,MBJ,0,0
PHX,FLL,NAS,0,0
PHX,FLL,ORH,0,0
PHX,FLL,PHL,0,0
PHX,FLL,PLS,0,0
PHX,FLL,PUJ,0,0
PHX,FLL,PVD,0,0
PHX,FLL,RDU,0,0
PHX,FLL,RIC,0,0
PHX,FLL,SJO,0,0
PHX,FLL,SJU,0,0
PHX,FLL,SXM,0,0
PHX,JFK,ACK,0,1
PHX,JFK,ANU,0,0
PHX,JFK,AUA,1,0
PHX,JFK,BDA,0,0
PHX,JFK,BGI,1,0
PHX,JFK,BOS,0,0
PHX,JFK,BQN,0,0
PHX,JFK,BTV,0,0
PHX,JFK,BUF,0,0
PHX,JFK,CHS,0,0
PHX,JFK,CLT,0,0
PHX,JFK,CUR,0,0
PHX,JFK,DAB,0,0
PHX,JFK,FLL,0,0
PHX,JFK,GND,1,1
PHX,JFK,HAV,0,0
PHX,JFK,IAD,0,0
PHX,JFK,JAX,0,0
PHX,JFK,KIN,0,0
PHX,JFK,LRM,0,0
PHX,JFK,MBJ,0,0
PHX,JFK,MCO,0,0
PHX,JFK,MVY,0,1
PHX,JFK,NAS,0,0
PHX,JFK,PAP,0,0
PHX,JFK,PBI,0,0
PHX,JFK,PLS,0,0
PHX,JFK,POP,0,0
PHX,JFK,POS,0,0
PHX,JFK,PUJ,0,0
PHX,JFK,PWM,0,0
PHX,JFK,RDU,0,0
PHX,JFK,ROC,0,0
PHX,JFK,RSW,0,0
PHX,JFK,SAV,0,0
PHX,JFK,SDQ,0,0
PHX,JFK,SJU,0,0
PHX,JFK,SRQ,0,0
PHX,JFK,STI,0,0
PHX,JFK,SXM,0,0
PHX,JFK,SYR,0,0
PHX,JFK,TPA,0,0
PHX,JFK,UVF,1,1
PIT,0,BOS,0,0
PIT,0,FLL,0,0
PIT,BOS,ACK,0,1
PIT,BOS,AUA,1,1
PIT,BOS,BDA,0,0
PIT,BOS,BGI,1,1
PIT,BOS,BUR,0,0
PIT,BOS,CUN,0,0
PIT,BOS,DEN,0,0
PIT,BOS,DFW,0,0
PIT,BOS,EWR,0,0
PIT,BOS,FLL,0,0
PIT,BOS,GCM,0,1
PIT,BOS,HAV,0,0
PIT,BOS,HDN,0,1
PIT,BOS,JAX,0,0
PIT,BOS,JFK,0,0
PIT,BOS,LAS,1,0
PIT,BOS,LAX,1,0
PIT,BOS,LGA,0,0
PIT,BOS,LGB,0,0
PIT,BOS,LIR,0,1
PIT,BOS,MBJ,0,0
PIT,BOS,MCO,0,0
PIT,BOS,MEX,0,0
PIT,BOS,MSP,0,0
PIT,BOS,MSY,0,0
PIT,BOS,MVY,0,1
PIT,BOS,NAS,0,1
PIT,BOS,OAK,0,1
PIT,BOS,PAP,0,0
PIT,BOS,PBI,0,0
PIT,BOS,PDX,0,1
PIT,BOS,PHX,0,0
PIT,BOS,POP,0,1
PIT,BOS,PSP,0,1
PIT,BOS,PUJ,0,0
PIT,BOS,RSW,0,0
PIT,BOS,SAN,1,0
PIT,BOS,SDQ,0,0
PIT,BOS,SEA,1,0
PIT,BOS,SFO,1,0
PIT,BOS,SJC,0,0
PIT,BOS,SJU,0,0
PIT,BOS,SLC,0,0
PIT,BOS,SMF,0,1
PIT,BOS,SRQ,0,1
PIT,BOS,STI,0,0
PIT,BOS,TPA,0,0
PIT,FLL,AUA,0,0
PIT,FLL,BGI,0,0
PIT,FLL,CMW,0,0
PIT,FLL,CTG,0,0
PIT,FLL,CUN,0,0
PIT,FLL,GCM,0,0
PIT,FLL,HAV,0,0
PIT,FLL,HOG,0,0
PIT,FLL,KIN,0,0
PIT,FLL,LAX,1,0
PIT,FLL,LIM,0,0
PIT,FLL,MBJ,0,0
PIT,FLL,MEX,0,0
PIT,FLL,MSY,0,0
PIT,FLL,NAS,0,0
PIT,FLL,PAP,0,0
PIT,FLL,PLS,0,0
PIT,FLL,POS,0,0
PIT,FLL,PUJ,0,0
PIT,FLL,SJO,0,0
PIT,FLL,SJU,0,0
PIT,FLL,SNU,0,0
PLS,0,BOS,0,1
PLS,0,FLL,0,0
PLS,0,JFK,0,0
PLS,BOS,BNA,0,1
PLS,BOS,BUF,0,1
PLS,BOS,BWI,0,1
PLS,BOS,CLE,0,1
PLS,BOS,DCA,0,1
PLS,BOS,DEN,0,1
PLS,BOS,DTW,0,1
PLS,BOS,EWR,0,1
PLS,BOS,IAD,0,1
PLS,BOS,JFK,0,1
PLS,BOS,LAS,1,1
PLS,BOS,LAX,1,1
PLS,BOS,LGB,0,1
PLS,BOS,MSP,0,1
PLS,BOS,ORD,0,1
PLS,BOS,PHL,0,1
PLS,BOS,PHX,0,1
PLS,BOS,PIT,0,1
PLS,BOS,RDU,0,1
PLS,BOS,RIC,0,1
PLS,BOS,SEA,1,1
PLS,BOS,SFO,1,1
PLS,BOS,SLC,0,1
PLS,FLL,ATL,0,0
PLS,FLL,BDL,0,0
PLS,FLL,BOS,0,0
PLS,FLL,BWI,0,0
PLS,FLL,CHS,0,0
PLS,FLL,CLE,0,0
PLS,FLL,DCA,0,0
PLS,FLL,DTW,0,0
PLS,FLL,EWR,0,0
PLS,FLL,HPN,0,0
PLS,FLL,JAX,0,0
PLS,FLL,JFK,0,0
PLS,FLL,LAS,0,0
PLS,FLL,LGA,0,0
PLS,FLL,LGB,0,0
PLS,FLL,ORD,0,0
PLS,FLL,PHL,0,0
PLS,FLL,PHX,0,0
PLS,FLL,PIT,0,0
PLS,FLL,RDU,0,0
PLS,FLL,RIC,0,0
PLS,FLL,SFO,1,0
PLS,FLL,SLC,0,0
PLS,FLL,SYR,0,1
PLS,JFK,ABQ,0,0
PLS,JFK,ACK,0,1
PLS,JFK,AUS,0,0
PLS,JFK,BOS,0,0
PLS,JFK,BTV,0,0
PLS,JFK,BUF,0,0
PLS,JFK,CHS,0,0
PLS,JFK,DEN,0,0
PLS,JFK,IAD,0,0
PLS,JFK,LAS,1,0
PLS,JFK,LAX,1,0
PLS,JFK,LGB,0,0
PLS,JFK,OAK,0,0
PLS,JFK,ONT,0,0
PLS,JFK,ORH,0,0
PLS,JFK,PDX,0,0
PLS,JFK,PHX,0,0
PLS,JFK,PSP,1,1
PLS,JFK,PWM,0,0
PLS,JFK,RNO,0,0
PLS,JFK,ROC,0,0
PLS,JFK,SEA,1,0
PLS,JFK,SFO,1,0
PLS,JFK,SJC,0,0
PLS,JFK,SLC,0,0
PLS,JFK,SMF,0,0
POP,0,BOS,0,1
POP,0,JFK,0,0
POP,BOS,ATL,0,1
POP,BOS,BUF,0,1
POP,BOS,BWI,0,1
POP,BOS,CLE,0,1
POP,BOS,EWR,0,1
POP,BOS,JFK,0,1
POP,BOS,LAS,1,1
POP,BOS,LAX,1,1
POP,BOS,MSP,0,1
POP,BOS,PHL,0,1
POP,BOS,PIT,0,1
POP,BOS,RDU,0,1
POP,BOS,SFO,1,1
POP,BOS,SYR,0,1
POP,JFK,ABQ,0,0
POP,JFK,ACK,0,1
POP,JFK,AUS,0,0
POP,JFK,BOS,0,0
POP,JFK,BTV,0,0
POP,JFK,BUF,0,0
POP,JFK,CHS,0,0
POP,JFK,DEN,0,0
POP,JFK,IAD,0,0
POP,JFK,LAS,1,0
POP,JFK,LAX,1,0
POP,JFK,LGB,0,0
POP,JFK,OAK,0,0
POP,JFK,ONT,0,0
POP,JFK,ORD,0,0
POP,JFK,ORH,0,0
POP,JFK,PDX,0,0
POP,JFK,PHX,0,0
POP,JFK,PSP,1,1
POP,JFK,PWM,0,0
POP,JFK,RDU,0,0
POP,JFK,RNO,0,0
POP,JFK,ROC,0,0
POP,JFK,SEA,1,0
POP,JFK,SFO,1,0
POP,JFK,SJC,0,0
POP,JFK,SLC,0,0
POP,JFK,SMF,0,0
POS,0,FLL,0,0
POS,0,JFK,0,0
POS,FLL,ATL,0,0
POS,FLL,BDL,0,0
POS,FLL,BOS,0,0
POS,FLL,BWI,0,0
POS,FLL,CHS,0,0
POS,FLL,CLE,0,0
POS,FLL,DCA,0,0
POS,FLL,DTW,0,0
POS,FLL,HPN,0,0
POS,FLL,JAX,0,0
POS,FLL,JFK,0,0
POS,FLL,LGA,0,0
POS,FLL,ORD,0,0
POS,FLL,PHL,0,0
POS,FLL,PIT,0,0
POS,FLL,RDU,0,0
POS,FLL,RIC,0,0
POS,JFK,BOS,0,0
POS,JFK,BTV,0,0
POS,JFK,BUF,0,0
POS,JFK,LAX,1,0
POS,JFK,MCO,0,0
POS,JFK,ORH,0,0
POS,JFK,PWM,0,0
POS,JFK,ROC,0,0
POS,JFK,TPA,0,0
PSE,0,JFK,0,0
PSE,0,MCO,0,0
PSE,JFK,ACK,0,1
PSE,JFK,ATL,0,0
PSE,JFK,AUS,0,0
PSE,JFK,BOS,0,0
PSE,JFK,BTV,0,0
PSE,JFK,BUF,0,0
PSE,JFK,BUR,0,0
PSE,JFK,CHS,0,0
PSE,JFK,CLT,0,0
PSE,JFK,DEN,0,0
PSE,JFK,HYA,0,1
PSE,JFK,IAD,0,0
PSE,JFK,JAX,0,0
PSE,JFK,LAS,1,0
PSE,JFK,LAX,1,0
PSE,JFK,LGB,0,0
PSE,JFK,MSY,0,0
PSE,JFK,MVY,0,1
PSE,JFK,ORD,0,0
PSE,JFK,PSP,1,1
PSE,JFK,PWM,0,0
PSE,JFK,RDU,0,0
PSE,JFK,ROC,0,0
PSE,JFK,SAN,1,0
PSE,JFK,SAV,0,0
PSE,JFK,SEA,1,0
PSE,JFK,SFO,1,0
PSE,JFK,SLC,0,0
PSE,JFK,SYR,0,0
PSE,MCO,ALB,0,0
PSE,MCO,ATL,0,0
PSE,MCO,AUS,0,0
PSE,MCO,BDL,0,0
PSE,MCO,BOS,0,0
PSE,MCO,DCA,0,0
PSE,MCO,EWR,0,0
PSE,MCO,HPN,0,0
PSE,MCO,JFK,0,0
PSE,MCO,LGA,0,0
PSE,MCO,RIC,0,0
PSP,0,BOS,0,1
PSP,0,JFK,1,1
PSP,BOS,AUA,1,1
PSP,BOS,BDA,0,1
PSP,BOS,BUF,0,1
PSP,BOS,BWI,0,1
PSP,BOS,CHS,0,1
PSP,BOS,CLE,0,1
PSP,BOS,DCA,0,1
PSP,BOS,DTW,0,1
PSP,BOS,EWR,0,1
PSP,BOS,JFK,0,1
PSP,BOS,LGA,0,1
PSP,BOS,NAS,0,1
PSP,BOS,PAP,0,1
PSP,BOS,PHL,0,1
PSP,BOS,PIT,0,1
PSP,BOS,PUJ,0,1
PSP,BOS,RDU,0,1
PSP,BOS,RIC,0,1
PSP,BOS,SJU,0,1
PSP,BOS,STT,0,1
PSP,JFK,ANU,1,1
PSP,JFK,ATL,1,1
PSP,JFK,AUA,1,1
PSP,JFK,BGI,1,1
PSP,JFK,BOS,1,1
PSP,JFK,BQN,1,1
PSP,JFK,BTV,1,1
PSP,JFK,BUF,1,1
PSP,JFK,CHS,1,1
PSP,JFK,CLT,1,1
PSP,JFK,CTG,1,1
PSP,JFK,CUR,1,1
PSP,JFK,DAB,1,1
PSP,JFK,FLL,1,1
PSP,JFK,GND,1,1
PSP,JFK,IAD,1,1
PSP,JFK,JAX,1,1
PSP,JFK,KIN,1,1
PSP,JFK,LRM,1,1
PSP,JFK,MCO,1,1
PSP,JFK,NAS,1,1
PSP,JFK,PAP,1,1
PSP,JFK,PBI,1,1
PSP,JFK,PLS,1,1
PSP,JFK,POP,1,1
PSP,JFK,POS,1,1
PSP,JFK,PUJ,1,1
PSP,JFK,PWM,1,1
PSP,JFK,RDU,1,1
PSP,JFK,ROC,1,1
PSP,JFK,SAV,1,1
PSP,JFK,SDQ,1,1
PSP,JFK,SJU,1,1
PSP,JFK,STI,1,1
PSP,JFK,SXM,1,1
PSP,JFK,SYR,1,1
PSP,JFK,UVF,1,1
PUJ,0,BOS,0,0
PUJ,0,FLL,0,0
PUJ,0,JFK,0,0
PUJ,0,SJU,0,0
PUJ,BOS,ATL,0,0
PUJ,BOS,BUF,0,0
PUJ,BOS,BWI,0,0
PUJ,BOS,CLE,0,0
PUJ,BOS,DCA,0,0
PUJ,BOS,DEN,0,0
PUJ,BOS,DTW,0,0
PUJ,BOS,EWR,0,0
PUJ,BOS,JFK,0,0
PUJ,BOS,LAS,1,0
PUJ,BOS,LAX,1,0
PUJ,BOS,LGA,0,0
PUJ,BOS,MSP,0,0
PUJ,BOS,OAK,0,1
PUJ,BOS,ORD,0,0
PUJ,BOS,PHL,0,0
PUJ,BOS,PHX,0,0
PUJ,BOS,PIT,0,0
PUJ,BOS,RDU,0,0
PUJ,BOS,SEA,1,0
PUJ,BOS,SFO,1,0
PUJ,BOS,SYR,0,0
PUJ,FLL,ATL,0,0
PUJ,FLL,BDL,0,0
PUJ,FLL,BOS,0,0
PUJ,FLL,BWI,0,0
PUJ,FLL,CHS,0,0
PUJ,FLL,CLE,0,0
PUJ,FLL,DCA,0,0
PUJ,FLL,DTW,0,0
PUJ,FLL,EWR,0,0
PUJ,FLL,HPN,0,0
PUJ,FLL,JAX,0,0
PUJ,FLL,JFK,0,0
PUJ,FLL,LAS,0,0
PUJ,FLL,LGA,0,0
PUJ,FLL,LGB,0,0
PUJ,FLL,ORD,0,0
PUJ,FLL,PHL,0,0
PUJ,FLL,PHX,0,0
PUJ,FLL,PIT,0,0
PUJ,FLL,RDU,0,0
PUJ,FLL,RIC,0,0
PUJ,FLL,SFO,1,0
PUJ,FLL,SYR,0,1
PUJ,JFK,ABQ,0,0
PUJ,JFK,ACK,0,1
PUJ,JFK,AUS,0,0
PUJ,JFK,BOS,0,0
PUJ,JFK,BTV,0,0
PUJ,JFK,BUF,0,0
PUJ,JFK,BUR,0,0
PUJ,JFK,CHS,0,0
PUJ,JFK,CLT,0,0
PUJ,JFK,DEN,0,0
PUJ,JFK,IAD,0,0
PUJ,JFK,LAS,1,0
PUJ,JFK,LAX,1,0
PUJ,JFK,LGB,0,0
PUJ,JFK,OAK,0,0
PUJ,JFK,ONT,0,0
PUJ,JFK,ORD,0,0
PUJ,JFK,ORH,0,0
PUJ,JFK,PDX,0,0
PUJ,JFK,PHX,0,0
PUJ,JFK,PSP,1,1
PUJ,JFK,PWM,0,0
PUJ,JFK,RDU,0,0
PUJ,JFK,RNO,0,0
PUJ,JFK,ROC,0,0
PUJ,JFK,SEA,1,0
PUJ,JFK,SFO,1,0
PUJ,JFK,SJC,0,0
PUJ,JFK,SLC,0,0
PUJ,JFK,SMF,0,0
PUJ,JFK,SYR,0,0
PUJ,SJU,BDL,0,0
PUJ,SJU,BOS,0,0
PUJ,SJU,DCA,0,0
PUJ,SJU,EWR,0,0
PUJ,SJU,FLL,0,0
PUJ,SJU,JFK,0,0
PUJ,SJU,MCO,0,0
PUJ,SJU,STT,0,0
PUJ,SJU,STX,0,0
PUJ,SJU,TPA,0,0
PVD,0,FLL,0,0
PVD,0,MCO,0,0
PVD,0,PBI,0,0
PVD,FLL,ATL,0,0
PVD,FLL,BOG,0,0
PVD,FLL,BQN,0,0
PVD,FLL,CHS,0,0
PVD,FLL,JAX,0,0
PVD,FLL,MDE,0,0
PVD,FLL,PHX,0,0
PVD,FLL,SDQ,0,0
PVD,FLL,SJU,0,0
PVD,MCO,ATL,0,0
PVD,MCO,AUS,0,0
PVD,MCO,BOG,0,0
PVD,MCO,BQN,0,0
PVD,MCO,CUN,0,0
PVD,MCO,MBJ,0,0
PVD,MCO,MEX,0,0
PVD,MCO,PAP,0,0
PVD,MCO,PSE,0,0
PVD,MCO,SDQ,0,0
PVD,MCO,SJO,0,0
PVD,MCO,SJU,0,0
PWM,0,JFK,0,0
PWM,JFK,ABQ,0,0
PWM,JFK,ANU,0,0
PWM,JFK,ATL,0,0
PWM,JFK,AUA,1,0
PWM,JFK,AUS,0,0
PWM,JFK,BDA,0,0
PWM,JFK,BGI,1,0
PWM,JFK,BQN,0,0
PWM,JFK,BUF,0,0
PWM,JFK,BUR,0,0
PWM,JFK,CHS,0,0
PWM,JFK,CLT,0,0
PWM,JFK,CTG,0,0
PWM,JFK,CUN,0,0
PWM,JFK,CUR,0,0
PWM,JFK,DAB,0,0
PWM,JFK,DEN,0,0
PWM,JFK,FLL,0,0
PWM,JFK,GCM,0,0
PWM,JFK,GND,1,1
PWM,JFK,HAV,0,0
PWM,JFK,HOU,0,0
PWM,JFK,IAD,0,0
PWM,JFK,JAX,0,0
PWM,JFK,KIN,0,0
PWM,JFK,LAS,1,0
PWM,JFK,LAX,1,0
PWM,JFK,LGB,0,0
PWM,JFK,LIR,1,1
PWM,JFK,LRM,0,0
PWM,JFK,MBJ,0,0
PWM,JFK,MCO,0,0
PWM,JFK,MEX,0,0
PWM,JFK,MSY,0,0
PWM,JFK,NAS,0,0
PWM,JFK,OAK,0,0
PWM,JFK,ONT,0,0
PWM,JFK,ORD,0,0
PWM,JFK,PAP,0,0
PWM,JFK,PBI,0,0
PWM,JFK,PDX,0,0
PWM,JFK,PHX,0,0
PWM,JFK,PLS,0,0
PWM,JFK,POP,0,0
PWM,JFK,POS,0,0
PWM,JFK,PSE,0,0
PWM,JFK,PSP,1,1
PWM,JFK,PUJ,0,0
PWM,JFK,RDU,0,0
PWM,JFK,RNO,0,0
PWM,JFK,ROC,0,0
PWM,JFK,RSW,0,0
PWM,JFK,SAN,1,0
PWM,JFK,SAV,0,0
PWM,JFK,SDQ,0,0
PWM,JFK,SEA,1,0
PWM,JFK,SFO,1,0
PWM,JFK,SJC,0,0
PWM,JFK,SJU,0,0
PWM,JFK,SLC,0,0
PWM,JFK,SMF,0,0
PWM,JFK,SRQ,0,0
PWM,JFK,STI,0,0
PWM,JFK,SXM,0,0
PWM,JFK,SYR,0,0
PWM,JFK,TPA,0,0
PWM,JFK,UVF,1,1
RDU,0,BOS,0,0
RDU,0,FLL,0,0
RDU,0,JFK,0,0
RDU,BOS,ACK,0,1
RDU,BOS,AUA,1,1
RDU,BOS,BDA,0,0
RDU,BOS,BGI,1,1
RDU,BOS,BUF,0,0
RDU,BOS,BUR,0,0
RDU,BOS,DEN,0,0
RDU,BOS,EWR,0,0
RDU,BOS,HDN,0,1
RDU,BOS,JFK,0,0
RDU,BOS,LAS,1,0
RDU,BOS,LAX,1,0
RDU,BOS,LGA,0,0
RDU,BOS,LGB,0,0
RDU,BOS,MBJ,0,0
RDU,BOS,MEX,0,0
RDU,BOS,MSP,0,0
RDU,BOS,MVY,0,1
RDU,BOS,OAK,0,1
RDU,BOS,ORD,0,0
RDU,BOS,PAP,0,0
RDU,BOS,PDX,0,1
RDU,BOS,PHX,0,0
RDU,BOS,POP,0,1
RDU,BOS,PSP,0,1
RDU,BOS,PUJ,0,0
RDU,BOS,ROC,0,0
RDU,BOS,SAN,1,0
RDU,BOS,SDQ,0,0
RDU,BOS,SEA,1,0
RDU,BOS,SFO,1,0
RDU,BOS,SJC,0,0
RDU,BOS,SJU,0,0
RDU,BOS,SLC,0,0
RDU,BOS,SMF,0,1
RDU,BOS,STI,0,0
RDU,BOS,SYR,0,0
RDU,FLL,AUA,0,0
RDU,FLL,BGI,0,0
RDU,FLL,BOG,0,0
RDU,FLL,BQN,0,0
RDU,FLL,CMW,0,0
RDU,FLL,CTG,0,0
RDU,FLL,CUN,0,0
RDU,FLL,GCM,0,0
RDU,FLL,HAV,0,0
RDU,FLL,HOG,0,0
RDU,FLL,KIN,0,0
RDU,FLL,LAX,1,0
RDU,FLL,LIM,0,0
RDU,FLL,MBJ,0,0
RDU,FLL,MDE,0,0
RDU,FLL,MEX,0,0
RDU,FLL,MSY,0,0
RDU,FLL,NAS,0,0
RDU,FLL,PAP,0,0
RDU,FLL,PHX,0,0
RDU,FLL,PLS,0,0
RDU,FLL,POS,0,0
RDU,FLL,PUJ,0,0
RDU,FLL,SDQ,0,0
RDU,FLL,SJO,0,0
RDU,FLL,SJU,0,0
RDU,FLL,SNU,0,0
RDU,FLL,UIO,0,0
RDU,JFK,ABQ,0,0
RDU,JFK,ACK,0,1
RDU,JFK,AUA,1,0
RDU,JFK,BDA,0,0
RDU,JFK,BGI,1,0
RDU,JFK,BOS,0,0
RDU,JFK,BQN,0,0
RDU,JFK,BTV,0,0
RDU,JFK,BUF,0,0
RDU,JFK,BUR,0,0
RDU,JFK,CUN,0,0
RDU,JFK,DEN,0,0
RDU,JFK,FLL,0,0
RDU,JFK,HOU,0,0
RDU,JFK,KIN,0,0
RDU,JFK,LAS,1,0
RDU,JFK,LAX,1,0
RDU,JFK,LGB,0,0
RDU,JFK,LRM,0,0
RDU,JFK,MBJ,0,0
RDU,JFK,MSY,0,0
RDU,JFK,MVY,0,1
RDU,JFK,NAS,0,0
RDU,JFK,OAK,0,0
RDU,JFK,ONT,0,0
RDU,JFK,ORD,0,0
RDU,JFK,ORH,0,0
RDU,JFK,PBI,0,0
RDU,JFK,PDX,0,0
RDU,JFK,PHX,0,0
RDU,JFK,PSE,0,0
RDU,JFK,PSP,1,1
RDU,JFK,PUJ,0,0
RDU,JFK,PWM,0,0
RDU,JFK,RNO,0,0
RDU,JFK,ROC,0,0
RDU,JFK,RSW,0,0
RDU,JFK,SAN,1,0
RDU,JFK,SDQ,0,0
RDU,JFK,SEA,1,0
RDU,JFK,SFO,1,0
RDU,JFK,SJC,0,0
RDU,JFK,SJU,0,0
RDU,JFK,SLC,0,0
RDU,JFK,SMF,0,0
RDU,JFK,STI,0,0
RDU,JFK,SYR,0,0
RIC,0,BOS,0,0
RIC,0,FLL,0,0
RIC,0,MCO,0,0
RIC,BOS,ACK,0,1
RIC,BOS,AUA,1,1
RIC,BOS,BDA,0,0
RIC,BOS,BUF,0,0
RIC,BOS,BUR,0,0
RIC,BOS,CUN,0,0
RIC,BOS,DEN,0,0
RIC,BOS,DFW,0,0
RIC,BOS,FLL,0,0
RIC,BOS,JFK,0,0
RIC,BOS,LAS,1,0
RIC,BOS,LAX,1,0
RIC,BOS,LGA,0,0
RIC,BOS,LGB,0,0
RIC,BOS,MSP,0,0
RIC,BOS,MSY,0,0
RIC,BOS,MVY,0,1
RIC,BOS,OAK,0,1
RIC,BOS,ORD,0,0
RIC,BOS,PBI,0,0
RIC,BOS,PDX,0,1
RIC,BOS,PHX,0,0
RIC,BOS,PSP,0,1
RIC,BOS,PUJ,0,0
RIC,BOS,ROC,0,0
RIC,BOS,RSW,0,0
RIC,BOS,SAN,1,0
RIC,BOS,SDQ,0,0
RIC,BOS,SEA,1,0
RIC,BOS,SFO,1,0
RIC,BOS,SJC,0,0
RIC,BOS,SJU,0,0
RIC,BOS,SLC,0,0
RIC,BOS,SMF,0,1
RIC,BOS,SRQ,0,1
RIC,BOS,STI,0,0
RIC,BOS,SYR,0,0
RIC,BOS,TPA,0,0
RIC,FLL,AUA,0,0
RIC,FLL,BGI,0,0
RIC,FLL,BOG,0,0
RIC,FLL,BQN,0,0
RIC,FLL,CMW,0,0
RIC,FLL,CTG,0,0
RIC,FLL,CUN,0,0
RIC,FLL,GCM,0,0
RIC,FLL,HAV,0,0
RIC,FLL,HOG,0,0
RIC,FLL,JAX,0,0
RIC,FLL,KIN,0,0
RIC,FLL,LAX,1,0
RIC,FLL,LIM,0,0
RIC,FLL,MBJ,0,0
RIC,FLL,MDE,0,0
RIC,FLL,MEX,0,0
RIC,FLL,MSY,0,0
RIC,FLL,NAS,0,0
RIC,FLL,PAP,0,0
RIC,FLL,PHX,0,0
RIC,FLL,PLS,0,0
RIC,FLL,POS,0,0
RIC,FLL,PUJ,0,0
RIC,FLL,SDQ,0,0
RIC,FLL,SFO,1,0
RIC,FLL,SJO,0,0
RIC,FLL,SJU,0,0
RIC,FLL,SNU,0,0
RIC,MCO,BOG,0,0
RIC,MCO,BQN,0,0
RIC,MCO,CUN,0,0
RIC,MCO,LAX,0,0
RIC,MCO,MEX,0,0
RIC,MCO,PSE,0,0
RIC,MCO,SDQ,0,0
RIC,MCO,SJU,0,0
RIC,MCO,SLC,0,0
RNO,0,JFK,0,0
RNO,0,LGB,0,0
RNO,JFK,ACK,0,1
RNO,JFK,ANU,0,0
RNO,JFK,ATL,0,0
RNO,JFK,AUA,1,0
RNO,JFK,BDA,0,0
RNO,JFK,BGI,1,0
RNO,JFK,BOS,0,0
RNO,JFK,BQN,0,0
RNO,JFK,BTV,0,0
RNO,JFK,BUF,0,0
RNO,JFK,CLT,0,0
RNO,JFK,CTG,0,0
RNO,JFK,CUR,0,0
RNO,JFK,DAB,0,0
RNO,JFK,FLL,0,0
RNO,JFK,GCM,0,0
RNO,JFK,GND,1,1
RNO,JFK,HAV,0,0
RNO,JFK,HYA,0,1
RNO,JFK,IAD,0,0
RNO,JFK,JAX,0,0
RNO,JFK,KIN,0,0
RNO,JFK,LRM,0,0
RNO,JFK,MBJ,0,0
RNO,JFK,MCO,0,0
RNO,JFK,MVY,0,1
RNO,JFK,NAS,0,0
RNO,JFK,PAP,0,0
RNO,JFK,PBI,0,0
RNO,JFK,PLS,0,0
RNO,JFK,POP,0,0
RNO,JFK,POS,0,0
RNO,JFK,PUJ,0,0
RNO,JFK,PWM,0,0
RNO,JFK,RDU,0,0
RNO,JFK,ROC,0,0
RNO,JFK,RSW,0,0
RNO,JFK,SDQ,0,0
RNO,JFK,SJU,0,0
RNO,JFK,SRQ,0,0
RNO,JFK,STI,0,0
RNO,JFK,SXM,0,0
RNO,JFK,TPA,0,0
RNO,JFK,UVF,1,1
RNO,LGB,AUS,0,0
RNO,LGB,LAS,0,0
ROC,0,BOS,0,0
ROC,0,JFK,0,0
ROC,BOS,ATL,0,0
ROC,BOS,BNA,0,0
ROC,BOS,BUR,0,0
ROC,BOS,CHS,0,0
ROC,BOS,CLT,0,0
ROC,BOS,CUN,0,0
ROC,BOS,DEN,0,0
ROC,BOS,DFW,0,0
